1.0,1183.0,1183.0,1183.0,31538.49600000052
2.0,1423.0,1423.0,1423.0,21593.118000000242
3.0,1420.5,1420.5,1420.5,24400.52200000032
4.0,1367.0,1367.0,1367.0,20368.612000000187
5.0,1576.0,1576.0,1576.0,24042.130000000332
6.0,1434.0,1434.0,1434.0,25684.76000000038
7.0,1650.0,1650.0,1650.0,21384.05600000022
8.0,1235.0,1235.0,1235.0,18576.6520000001
9.0,1039.5,1039.5,1039.5,26521.008000000365
10.0,1141.0,1141.0,1141.0,17591.074000000048
11.0,1175.5,1175.5,1175.5,14873.267999999995
12.0,1257.5,1257.5,1257.5,27088.462000000425
13.0,1240.5,1240.5,1240.5,21712.58200000023
